ID,text,date,label_name
986,Earning gift cards for selling my stuff on {@Listia@} ! Join me using code  BLQBTN  for an extra 250 PTS. I just listed this:  2020 Topps Star Wars: The Mandalorian Season 1 #54 - Pursuit and Escape {{URL}},2020-12-25,pop_culture
34,There s a very young looking {{USERNAME}} on the tv right now courtesy of #PoliceInterceptors,2021-06-13,pop_culture
690,Listen to the Story of BMF - The Rise and Fall of Big Meech and The Black Mafia Family {@Spotify@} spotify:album:6pJzjGBr3A19nlhliLNoqw,2021-04-27,pop_culture
2836,Congrats {{USERNAME}} — ISHSHA State Champs!!,2021-03-07,sports_&_gaming
1717,Relaxing music video || Meditation music video|| Calm music || Stress Re... {{URL}} via {@YouTube@} #relaxingmusic  #meditationmusic #sleepingmusic #stressreliefmusic For more videos please visit my youtube channel & subscribe. {{URL}},2021-06-27,pop_culture
376,Paris Hilton x Kim Petras s  Malibu  Music Video {{URL}} via {@YouTube@} Paris Rocks I Love This Is On Fire I Love Her Shes Super Sexy She Make My 4th Of July This song She Rips It Great !!!,2020-07-04,pop_culture
101,"The {{USERNAME}} team shutout the BHSU Yellow Jackets Sunday afternoon, 2-0! Click the link to get all the details on the great win! #RangerUp {{URL}} ",2021-03-21,sports_&_gaming
1710,Stanley Cup Final Game 1 Live Blog: Lightning vs. Stars Sent with {@NHL@} {{URL}},2020-09-19,sports_&_gaming
1486," Name a pretty fandom  I hereby present to you, the prettiest, the kindest, the most peaceful bad*ss fandom... MOMENTS OF ALWAYSNESS!! istg you re all pretty aaa {@TOMORROW X TOGETHER@} ",2021-05-09,pop_culture
2629,Had a fantastic weekend in Budapest with family. Then it s time for {@easyJet@} to ruin it. Should ve flown 21.20 Sunday evening. Still sat I m Budapest now. No flight till 14.30pm today‍♂️‍♂️  17 hour delay. Granted a hotel was provided at 03.00am but still...shambles,2019-11-25,daily_life
3170,Lmao the sky is getting brighter help!   @RheasRiptide   It’s almost 6,2021-05-02,daily_life
946,Mortal kombat little known to {@Ed Boon@} and {@John Tobias@} is real but its every 1000 years the elder gods wage war here on earth for the power over us mortals.,2020-10-07,sports_&_gaming
1962,The way one voice only vlive has the power to clean the timeline. #BTS saves the day. #MTVHottestBTS   Now we wait in anticipation of the {@BTS_twt@} selca,2020-07-26,pop_culture
2088,Join us online for Open Day 2021 at 12 noon! Find out about studying #Criminology at {@University of Melbourne@} …,2021-08-22,pop_culture
2194,"UFC 249 results: Bryce Mitchell puts on grappling clinic, dominates Charles Rosa | MMA Junkie via {@MMA Junkie@} {{URL}} ",2020-05-10,sports_&_gaming
1455,UFC 251 Post-Fight Matchmaking: Jose Aldo ( {@Jose Aldo Junior@} ) vs Rob Font ( {@RobFont@} ),2020-07-12,sports_&_gaming
506,New Episode! Lady Anglers In Here! Interested In Fishing? In Here!!! {{URL}} via {@YouTube@}  {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Black Rifle Coffee@} {{USERNAME}} {{USERNAME}},2020-01-26,pop_culture
1453,Streaming some Overwatch w/ {{USERNAME}} then later some Osu and Animal Crossing :D {{URL}} Hope to see ya there!!! <3   #overwatch #osu #animalcrossing #keystohearts #SupportSmallStreamers,2020-03-22,sports_&_gaming
1550,PUT MIRROR ON THE ALBUM PLZZ  #Wonho #shownu #minhyuk #jooheon #im #kihyun #hyungwon #monbebe {@MONSTA X@},2019-10-06,pop_culture
1205,Hope you have a good day! Please rest well ❤️❤️❤️ {@Stray Kids@} #StrayKidsComeback,2019-12-08,pop_culture
61,Giveon - Heartbreak Anniversary (Official Music Video) {{URL}} via {@YouTube@} #musicpick,2021-05-02,pop_culture
1175,New Music - Capitol Cuts {@Black Pumas@} live at the studio: {{URL}} #music,2021-07-25,pop_culture
2855,"I will be attending the UCF vs Stanford Game! Saturday, September 14th, 3:30pm {@UCF Football@} {{USERNAME}} {{USERNAME}} {@UCF Football Recruiting@} {{USERNAME}} {{USERNAME}} #KnightNation ⚔️",2019-09-14,sports_&_gaming
2099,Drivers License by {@Olivia Rodrigo@} is the best little love addict in training ballad I have ever heard- kids these days are such GENIUSES,2021-01-12,pop_culture
2822,"The MN Gophers rise to No. 7 in the AP college football poll, their highest ranking since 1962.   Row the boat! {{USERNAME}} {{USERNAME}} {@Eric Miltsch@} {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2019-11-10,sports_&_gaming
2542,"Sa mga wala pang group at may free time sumuporta sa SB19, {{USERNAME}} is one of the family na good for you. Streaming, votings, fun activities and more! Para sa SB19. *Suspended yung main account, please follow the new account of SB19 UNITED AS ONE. Thankyou! (kung gusto nyo lang)",2021-08-15,daily_life
1990,Ahh can’t wait to use my annual pass at Galaxy’s Edge once it’s open again!  So glad I got to ride Rise Of The Resistance at least once in the before era!  : {{USERNAME}}  #Nerdpins #Pingame  @ Star Wars Galaxies… {{URL}},2020-04-05,pop_culture
1116,"Excellent lasagne at the Three Horse Shoes, Wensley DL8 4HJ Just the job after ringing handbells for {@Yorkshire 2019@} at Middleham Bridge and then getting drenched by a car in a big big puddle #Worlds2019  #WorldChampionships #cycling {{URL}} ",2019-09-29,sports_&_gaming
3092,Tyson Fury serenades crowd with  American Pie  after beating Deontay Wilder {{URL}} via {@New York Post Sports@} “Fury sings the “blues”” !! after a TKO run on Wilder at 7 !!,2020-02-23,sports_&_gaming
519,". {@Jason Isbell@} for your Red Rocks show tonight - it s also #coloradoday, the 145th Anniversary of our becoming a state - in 1876, thus the Centennial State. And home to the greatest performing arts venue in the world :)",2021-08-01,pop_culture
1761,Sniper Morning Sunday is LIVE! Playing {@Paladins The Game@} ! **SNIPER ONLY**  Grab a ☕️ and a  and let s chill! {{URL}},2020-08-30,sports_&_gaming
147,Music Video Still Pic For “The Way I Feel” Directed By Founder Of BELRUZ26 {{USERNAME}} Videography By Carlos Colon visualimagefilms Music Video Link In Bio #thewayifeel #belruz26films #leruzlarose… {{URL}},2020-03-01,pop_culture
2485,Happy #InternationalWomensDay to all the women out there who are breaking through boundaries. This playlist is for you {{URL}} Special shout out to {@Juno Dawson@} {@Liz Carr@} and {{USERNAME}} as the women whose tweets inspire me the most  #IWD2020,2020-03-08,daily_life
2106,"Rewatching one of my favorite movies, LADYHAWKE, for an eventual {{USERNAME}} with {{USERNAME}} and it mostly holds up but what is going on with the sky color in this scene? They put a pink filter across the top third of the frame? {{URL}} ",2021-02-07,pop_culture
50,"So {@Floyd Mayweather@} is willing to fight {@khabib nurmagomedov@} for $600 MILLION, Then {@khabib nurmagomedov@} counters the offer by saying he s goinna give him $100 million and make the fight 11 rounds of boxing and 1 round MMA.  This should be really interesting.",2020-03-08,sports_&_gaming
72,"40 Garden of Salvation Clears.  73 first timers sherpa d.  Average time taken per sherpa is sitting at an hour 45ish.  Currently number 5 in the world for Garden sherpas.  Numbers are cool, but y all have no idea how proud I am of myself and {{USERNAME}} for helping so many newbies ❤️",2019-10-20,sports_&_gaming
2997,Johnny Cash - Ragged Old Flag (Official Audio) {{URL}} via {@YouTube@} YOU can NOT have The 4th WITHOUT Johnny !! TO GOD BE THE GLORY !!!!,2020-07-04,pop_culture
36,"“Music is a dead man’s heartbeat. It can interleave your atoms with the stars. A chemical. It will not be described.”   Dear {{USERNAME}} & {{USERNAME}} , Orsino’s Dilemma has been swirling in my head all week. What gorgeous music to such stunning words. Hope you’re both well!",2020-10-04,pop_culture
2569,Seriously {@Coca Cola@} {@The Coca Cola Co@} ? {{URL}} Are you offended by the thought of Palestine or Black Lives Matter?,2021-06-24,business_&_entrepreneurs
2114,“Warning! You have violated the rules!”  Reminds me of Skyrim’s “STOP! YOU HAVE VIOLATED THE LAW”  Only fellow staff members from {{USERNAME}} will understand the first quote and what the full version of it is~,2020-04-24,sports_&_gaming
1783,"hi {@Sina Deinert@} , recently a friend of mine passed away and you were her favorite now united member, her name is Alicia. I would like to ask you to pray for her and know that she loved you until her last breath+",2020-01-26,daily_life
3136,"Shout out to the many England fans that have put the hard yards in over the years following England home & away, today is for you   Whilst the county is naturally excited & buzzing for today, its fans like you that deserve it  My man {{USERNAME}} is one of those people  ",2021-07-11,sports_&_gaming
2132,Enjoy the little things in life.  KYLE SizzlingHotOnASAP {@Kyle Echarri@} {{USERNAME}},2021-02-28,daily_life
142,Yeah boi... {{USERNAME}} he did it.... Anthony Joshua defeats Andy Ruiz Jr to regain world heavyweight title glory | Boxing News | Sky Sports {{URL}},2019-12-08,sports_&_gaming
1471,someone dedicated carolina by harry styles {{USERNAME}},2019-11-24,pop_culture
1818,Happy Labor Day Weekend from the team {{USERNAME}} - Enjoy Your Day Off! {{URL}} #laborday #cincinnatimarketingsolutions #outsourcedmarketing,2020-09-06,business_&_entrepreneurs
2245,Preparing Raymond James Stadium Super Bowl LV {{URL}} via {@10 Tampa Bay@} They need to cancel the Super bowl here in Florida. That s crazy to hold in Florida where the virus is  is spreading faster every day !! There is a bad bad pandemic case load here in Florida.,2021-01-15,sports_&_gaming
2123,"Big shout out to the homie {{USERNAME}} . Judging by the media meal in the pressbox at US Bank Stadium for a preseason game, we’re gonna be eating GOOD this season for home games. Beat writers of visiting teams, you’re in for a treat. #BestInTheBiz",2021-08-15,sports_&_gaming
2687,Joe Biden almost drops F-BOMB during speech about President Trump {{URL}} via {@Daily Mail Online@},2020-06-14,pop_culture
2142,Tiger Congratulates Matsuyama: Woods says Hideki is making Japan proud:  This historical Masters win will impact the entire golf world  ( {@Tiger Woods@} ) {{URL}},2021-04-11,sports_&_gaming
2655,FRESH FIND !! >> Discover New Music and Hot Talents!! Give a listen to Diego by Opty {@YouTube@} #hiphop #rap   #new_music Follow Opty: {{URL}} LISTEN HERE {{URL}} via {{USERNAME}} #GrooverEffect,2021-08-22,pop_culture
1192,The Best Rapper At #RollingLoudNYC Was Trillavelli When He Performed VLONE RUNTZ The Fans Went #730 {{URL}} via {@YouTube@} {{USERNAME}} {@WORLDSTARHIPHOP@} {@No Jumper@} {@adam22@} Rolling Loud NYC Weekend Lit #RollingLoud #RollingLoudNY #casanova #22gz #donq #popsmoke #sheffg #new,2019-10-13,pop_culture
2841,#SharonNicholas {{USERNAME}} #Wellness Journey  Event & #Wedding #Designer #PaperFlorals #Artist  #GraphicDesigner  Collaborate #Author  United States {{URL}},2020-05-10,business_&_entrepreneurs
1317,The fortune teller told me  the power s in your mind  {@KATY PERRY@} #KatyPerry #Smile #nottheendoftheworld,2020-10-04,pop_culture
2641,"Wow, love this Mom! Happy Mothers Day {{USERNAME}} @ Mono, Ontario {{URL}} ",2021-05-09,daily_life
2899,"#NowPlaying  Comfortable  by Lil Wayne, Babyface on {@TIDAL@} {{URL}} ",2021-07-04,pop_culture
3183,The next morning.... my mom can’t stop talking about how much she loves {{USERNAME}} and {{USERNAME}},2020-07-05,daily_life
1170,"Trainer Kevin Attard will send out a pair of runners in search of his second career victory in today’s $225,000 Cup and Saucer Stakes for Canadian-bred 2-year-olds over 1 1/16 miles on the E.P. Taylor turf course at Woodbine, writes {{USERNAME}} {{URL}} ",2019-10-06,sports_&_gaming
1931,"Wow...Vito has that goal from Rusnak 10/10 times, he surely lost his footing there. Bad luck. {@Real Salt Lake@} up at {@Allianz Field@} vs {@Minnesota United FC@} 0-1. #MNUFC | #MINvRSL | #COYL",2019-09-15,sports_&_gaming
3124,"#Drishyam2 Though the first hour seems like a drag, director #JeethuJoseph skilfully connects all the plot points to achieve a satisfying finale. The movie keeps you guessing and that’s what works. {@Mohanlal@} as #Georgekutty steals the show. Rating-3.5/5.",2021-02-21,pop_culture
152,"The Dodgers are World Series champions, and {@David Waldstein@} wrote about all the joy, all the close calls that preceded it, and all the history. {{URL}} ",2020-10-28,sports_&_gaming
1451,Super game - {@New Orleans Saints@} win in a thriller #SaintsGameday #TexansvsSaints,2019-09-10,sports_&_gaming
2843,Chiefs finna win the super bowl yessir arrow nation  {@Kansas City Chiefs@},2020-01-05,sports_&_gaming
1626,"I’m watching {@Spectrum News NY1@} rn, and I just witnessed a live proposal..she said YES.. my serotonin is through the roof rn! Idk them, but wow.. what a way to start the new year! Sincerely happy to see others wholeheartedly happy! Happy New Year, everyone. God bless! ❤️",2021-01-01,pop_culture
2879,The sun is somewhere shining even when it rains. DESERVING WINNER RUBINA {{USERNAME}},2021-02-07,pop_culture
1073,"Girlfriend Brutally Dumps Poor Boyfriend For Rich Man, Ending Is Shockin... {{URL}} via {@YouTube@} ( I love all his Videos they are all telling the truth keep up the good work Dhar Mann )",2021-03-14,pop_culture
42,The time is now! The 1st edition of the  192  ezine is live on the Poets  Directory.  You can read all of the amazing poems here: {{URL}} Thanks to everyone who submitted - it s been a pleasure to read all of your amazing work. Big shout to {{USERNAME}} as well!,2020-09-06,arts_&_culture
2759,"winning aside, the least we need to do is put up a strong fight for iKON. don t give up, let s keep going together!!!  - keep streaming on yt/korean sites - vote on mwave/whosfan - vote on idol champ  STREAM NOW iKONICs {@iKON GLOBAL iKONIC@} #iKON #아이콘",2021-03-05,pop_culture
5,Brand New! PWR at the Movie! Thunder in Paradise {{USERNAME}} {{USERNAME}} {@Hulk Hogan@} {{URL}},2021-03-07,pop_culture
55,"The Impact of Climate Change on Kivalina, Alaska—via {@The Atlantic Photo@} {{URL}} ",2019-09-24,science_&_technology
