MatchID,Season,MatchWeek,HomeTeam,AwayTeam,FullTimeResult,Goals,Shots,Corners,YellowCards,RedCards,TotalCards,TeamStyles,chaos_label
2002-2003_Middlesbrough_Everton,2002-2003,29,Middlesbrough,Everton,D,2,17.0,6.0,0.0,0.0,0.0,"Disciplined, DirectPlay",0
2002-2003_Newcastle_Chelsea,2002-2003,29,Newcastle,Chelsea,H,3,13.0,12.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2002-2003_Southampton_West Brom,2002-2003,29,Southampton,West Brom,H,1,27.0,12.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2002-2003_West Ham_Tottenham,2002-2003,29,West Ham,Tottenham,H,2,19.0,11.0,5.0,0.0,5.0,"LowTempoController, AggressiveTackler",0
2002-2003_Arsenal_Charlton,2002-2003,29,Arsenal,Charlton,H,2,25.0,18.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2002-2003_Aston Villa_Birmingham,2002-2003,29,Aston Villa,Birmingham,A,2,16.0,7.0,3.0,2.0,7.0,"AggressiveTackler, ChaosInducer",1
2002-2003_Man United_Leeds,2002-2003,29,Man United,Leeds,H,3,22.0,11.0,2.0,0.0,2.0,"Disciplined, ChaosInducer",0
2002-2003_Middlesbrough_Newcastle,2002-2003,29,Middlesbrough,Newcastle,H,1,21.0,14.0,3.0,0.0,3.0,"LowTempoController, Disciplined",0
2002-2003_Liverpool_Bolton,2002-2003,29,Liverpool,Bolton,H,2,19.0,6.0,3.0,0.0,3.0,"ChaosInducer, AggressiveTackler",1
2002-2003_Aston Villa_Man United,2002-2003,30,Aston Villa,Man United,A,1,32.0,12.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2002-2003_Blackburn_Arsenal,2002-2003,30,Blackburn,Arsenal,H,2,19.0,8.0,6.0,0.0,6.0,"AggressiveTackler, Opportunistic",0
2002-2003_Charlton_Newcastle,2002-2003,30,Charlton,Newcastle,A,2,18.0,10.0,3.0,0.0,3.0,"LowTempoController, Opportunistic",0
2002-2003_Everton_West Ham,2002-2003,30,Everton,West Ham,D,0,14.0,10.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2002-2003_Fulham_Southampton,2002-2003,30,Fulham,Southampton,D,4,15.0,10.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2002-2003_Leeds_Middlesbrough,2002-2003,30,Leeds,Middlesbrough,A,5,21.0,9.0,5.0,0.0,5.0,"RiskTaker, ChaosInducer",1
2002-2003_Sunderland_Bolton,2002-2003,30,Sunderland,Bolton,A,2,25.0,14.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2002-2003_Man City_Birmingham,2002-2003,30,Man City,Birmingham,H,1,21.0,13.0,3.0,1.0,5.0,"LowTempoController, LowTempoController",0
2002-2003_Tottenham_Liverpool,2002-2003,30,Tottenham,Liverpool,A,5,21.0,13.0,2.0,0.0,2.0,"RiskTaker, Disciplined, LowTempoController",0
2002-2003_West Brom_Chelsea,2002-2003,30,West Brom,Chelsea,A,2,16.0,6.0,0.0,0.0,0.0,"Disciplined, Opportunistic",0
2002-2003_Birmingham_West Brom,2002-2003,31,Birmingham,West Brom,H,1,22.0,11.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2002-2003_Chelsea_Man City,2002-2003,31,Chelsea,Man City,H,5,24.0,13.0,3.0,1.0,5.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2002-2003_Man United_Fulham,2002-2003,31,Man United,Fulham,H,3,29.0,14.0,3.0,0.0,3.0,"RiskTaker, HighPressure",1
2002-2003_Middlesbrough_Charlton,2002-2003,31,Middlesbrough,Charlton,D,2,21.0,12.0,3.0,0.0,3.0,"LowTempoController, ChaosInducer",0
2002-2003_Newcastle_Blackburn,2002-2003,31,Newcastle,Blackburn,H,6,25.0,11.0,2.0,0.0,2.0,"RiskTaker, ChaosInducer, Disciplined",1
2002-2003_Southampton_Aston Villa,2002-2003,31,Southampton,Aston Villa,D,4,24.0,7.0,1.0,0.0,1.0,"RiskTaker, Disciplined",0
2002-2003_West Ham_Sunderland,2002-2003,31,West Ham,Sunderland,H,2,14.0,5.0,1.0,0.0,1.0,"Disciplined, HighPressure",0
2002-2003_Arsenal_Everton,2002-2003,31,Arsenal,Everton,H,3,20.0,8.0,3.0,0.0,3.0,"DirectPlay, DirectPlay",0
2002-2003_Liverpool_Leeds,2002-2003,31,Liverpool,Leeds,H,4,30.0,10.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2002-2003_Bolton_Tottenham,2002-2003,31,Bolton,Tottenham,H,1,22.0,13.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2002-2003_Aston Villa_Arsenal,2002-2003,32,Aston Villa,Arsenal,D,2,18.0,11.0,3.0,0.0,3.0,"LowTempoController, ChaosInducer",0
2002-2003_Bolton_Man City,2002-2003,32,Bolton,Man City,H,2,10.0,12.0,5.0,0.0,5.0,"LowTempoController, RiskTaker",0
2002-2003_Charlton_Leeds,2002-2003,32,Charlton,Leeds,A,7,20.0,15.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer, LowTempoController",1
2002-2003_Man United_Liverpool,2002-2003,32,Man United,Liverpool,H,4,17.0,14.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer, LowTempoController",1
2002-2003_Middlesbrough_West Brom,2002-2003,32,Middlesbrough,West Brom,H,3,34.0,8.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2002-2003_Southampton_West Ham,2002-2003,32,Southampton,West Ham,D,2,25.0,11.0,5.0,0.0,5.0,"RiskTaker, Opportunistic",0
2002-2003_Sunderland_Chelsea,2002-2003,32,Sunderland,Chelsea,A,3,22.0,11.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2002-2003_Tottenham_Birmingham,2002-2003,32,Tottenham,Birmingham,H,3,22.0,15.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2002-2003_Everton_Newcastle,2002-2003,32,Everton,Newcastle,H,3,24.0,14.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2002-2003_Fulham_Blackburn,2002-2003,32,Fulham,Blackburn,A,4,16.0,7.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2002-2003_Birmingham_Sunderland,2002-2003,33,Birmingham,Sunderland,H,2,9.0,12.0,1.0,1.0,3.0,"LowTempoController, LowTempoController",0
2002-2003_Blackburn_Charlton,2002-2003,33,Blackburn,Charlton,H,1,18.0,20.0,0.0,0.0,0.0,"HighPressure, Disciplined, LowTempoController",0
2002-2003_Chelsea_Bolton,2002-2003,33,Chelsea,Bolton,H,1,24.0,4.0,3.0,0.0,3.0,"HighPressure, AggressiveTackler",0
2002-2003_Leeds_Tottenham,2002-2003,33,Leeds,Tottenham,D,4,17.0,11.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2002-2003_Liverpool_Fulham,2002-2003,33,Liverpool,Fulham,H,2,28.0,11.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2002-2003_Man City_Middlesbrough,2002-2003,33,Man City,Middlesbrough,D,0,15.0,5.0,1.0,0.0,1.0,"Disciplined, DirectPlay",0
2002-2003_Newcastle_Man United,2002-2003,33,Newcastle,Man United,A,8,30.0,12.0,1.0,0.0,1.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2002-2003_West Brom_Everton,2002-2003,33,West Brom,Everton,A,3,20.0,13.0,4.0,0.0,4.0,"LowTempoController, LowTempoController",0
2002-2003_West Ham_Aston Villa,2002-2003,33,West Ham,Aston Villa,D,4,21.0,17.0,5.0,0.0,5.0,"HighPressure, ChaosInducer, LowTempoController",0
2002-2003_Arsenal_Man United,2002-2003,33,Arsenal,Man United,D,4,16.0,8.0,2.0,1.0,4.0,"ChaosInducer, LowTempoController",0
2002-2003_Tottenham_Man City,2002-2003,34,Tottenham,Man City,A,2,20.0,16.0,5.0,0.0,5.0,"HighPressure, LowTempoController",0
2002-2003_Aston Villa_Chelsea,2002-2003,34,Aston Villa,Chelsea,H,3,35.0,8.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2002-2003_Bolton_West Ham,2002-2003,34,Bolton,West Ham,H,1,28.0,11.0,7.0,1.0,9.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2002-2003_Charlton_Birmingham,2002-2003,34,Charlton,Birmingham,A,2,20.0,13.0,3.0,0.0,3.0,"LowTempoController, Disciplined",0
2002-2003_Everton_Liverpool,2002-2003,34,Everton,Liverpool,A,3,17.0,7.0,7.0,2.0,11.0,"AggressiveTackler, ChaosInducer",1
2002-2003_Fulham_Newcastle,2002-2003,34,Fulham,Newcastle,H,3,21.0,19.0,2.0,1.0,4.0,"HighPressure, LowTempoController",0
2002-2003_Man United_Blackburn,2002-2003,34,Man United,Blackburn,H,4,24.0,10.0,0.0,0.0,0.0,"RiskTaker, Disciplined",0
2002-2003_Middlesbrough_Arsenal,2002-2003,34,Middlesbrough,Arsenal,A,2,13.0,8.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2002-2003_Southampton_Leeds,2002-2003,34,Southampton,Leeds,H,5,21.0,12.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer, LowTempoController",1
2002-2003_Sunderland_West Brom,2002-2003,34,Sunderland,West Brom,A,3,29.0,15.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2002-2003_Birmingham_Southampton,2002-2003,35,Birmingham,Southampton,H,5,27.0,8.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2002-2003_Blackburn_Bolton,2002-2003,35,Blackburn,Bolton,D,0,17.0,13.0,5.0,0.0,5.0,"LowTempoController, LowTempoController",0
2002-2003_Chelsea_Everton,2002-2003,35,Chelsea,Everton,H,5,16.0,4.0,2.0,0.0,2.0,"Disciplined, RiskTaker",0
2002-2003_Liverpool_Charlton,2002-2003,35,Liverpool,Charlton,H,3,25.0,17.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2002-2003_Man City_Sunderland,2002-2003,35,Man City,Sunderland,H,3,19.0,10.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2002-2003_Newcastle_Aston Villa,2002-2003,35,Newcastle,Aston Villa,D,2,26.0,13.0,1.0,0.0,1.0,"HighPressure, Disciplined",0
2002-2003_West Brom_Tottenham,2002-2003,35,West Brom,Tottenham,A,5,16.0,13.0,4.0,0.0,4.0,"ChaosInducer, LowTempoController",0
2002-2003_West Ham_Middlesbrough,2002-2003,35,West Ham,Middlesbrough,H,1,19.0,10.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2002-2003_Leeds_Fulham,2002-2003,35,Leeds,Fulham,H,2,26.0,12.0,2.0,0.0,2.0,"HighPressure, Disciplined",0
2002-2003_Birmingham_Middlesbrough,2002-2003,36,Birmingham,Middlesbrough,H,3,13.0,6.0,3.0,0.0,3.0,"LowTempoController, LowTempoController",0
2002-2003_Bolton_Arsenal,2002-2003,36,Bolton,Arsenal,D,4,25.0,14.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2002-2003_Charlton_Southampton,2002-2003,36,Charlton,Southampton,H,3,28.0,17.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2002-2003_Chelsea_Fulham,2002-2003,36,Chelsea,Fulham,D,2,18.0,11.0,5.0,0.0,5.0,"LowTempoController, AggressiveTackler",0
2002-2003_Everton_Aston Villa,2002-2003,36,Everton,Aston Villa,H,3,26.0,14.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2002-2003_Leeds_Blackburn,2002-2003,36,Leeds,Blackburn,A,5,25.0,17.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2002-2003_Sunderland_Newcastle,2002-2003,36,Sunderland,Newcastle,A,1,30.0,14.0,8.0,0.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2002-2003_West Brom_Liverpool,2002-2003,36,West Brom,Liverpool,A,6,27.0,7.0,2.0,0.0,2.0,"RiskTaker, ChaosInducer, Disciplined",0
2002-2003_Man City_West Ham,2002-2003,36,Man City,West Ham,A,1,27.0,17.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController, Opportunistic",0
2002-2003_Tottenham_Man United,2002-2003,36,Tottenham,Man United,A,2,26.0,13.0,0.0,0.0,0.0,"HighPressure, Disciplined",0
2002-2003_Aston Villa_Sunderland,2002-2003,37,Aston Villa,Sunderland,H,1,22.0,18.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2002-2003_Blackburn_West Brom,2002-2003,37,Blackburn,West Brom,D,2,26.0,9.0,3.0,0.0,3.0,"ChaosInducer, RiskTaker",1
2002-2003_Fulham_Everton,2002-2003,37,Fulham,Everton,H,2,29.0,15.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2002-2003_Liverpool_Man City,2002-2003,37,Liverpool,Man City,A,3,14.0,12.0,4.0,0.0,4.0,"LowTempoController, LowTempoController",0
2002-2003_Man United_Charlton,2002-2003,37,Man United,Charlton,H,5,25.0,14.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2002-2003_Middlesbrough_Tottenham,2002-2003,37,Middlesbrough,Tottenham,H,6,32.0,11.0,2.0,1.0,4.0,"RiskTaker, HighPressure, ChaosInducer",1
2002-2003_Newcastle_Birmingham,2002-2003,37,Newcastle,Birmingham,H,1,22.0,12.0,2.0,1.0,4.0,"LowTempoController, DirectPlay",0
2002-2003_Southampton_Bolton,2002-2003,37,Southampton,Bolton,D,0,20.0,10.0,5.0,0.0,5.0,"LowTempoController, HighPressure",0
2002-2003_West Ham_Chelsea,2002-2003,37,West Ham,Chelsea,H,1,19.0,18.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2002-2003_Arsenal_Leeds,2002-2003,37,Arsenal,Leeds,A,5,44.0,8.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer",1
2002-2003_Arsenal_Southampton,2002-2003,37,Arsenal,Southampton,H,7,29.0,16.0,2.0,0.0,2.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined, LowTempoController",0
2002-2003_Birmingham_West Ham,2002-2003,38,Birmingham,West Ham,D,4,26.0,13.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2002-2003_Bolton_Middlesbrough,2002-2003,38,Bolton,Middlesbrough,H,3,19.0,11.0,5.0,1.0,7.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2002-2003_Charlton_Fulham,2002-2003,38,Charlton,Fulham,A,1,27.0,6.0,5.0,1.0,7.0,"AggressiveTackler, Opportunistic",0
2002-2003_Chelsea_Liverpool,2002-2003,38,Chelsea,Liverpool,H,3,18.0,7.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer",1
2002-2003_Everton_Man United,2002-2003,38,Everton,Man United,A,3,25.0,12.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer",1
2002-2003_Leeds_Aston Villa,2002-2003,38,Leeds,Aston Villa,H,4,29.0,9.0,1.0,0.0,1.0,"RiskTaker, Disciplined",0
2002-2003_Man City_Southampton,2002-2003,38,Man City,Southampton,A,1,23.0,14.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure, LowTempoController",0
2002-2003_Sunderland_Arsenal,2002-2003,38,Sunderland,Arsenal,A,4,27.0,16.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2002-2003_Tottenham_Blackburn,2002-2003,38,Tottenham,Blackburn,A,4,24.0,9.0,2.0,1.0,4.0,"RiskTaker, ChaosInducer",1
2002-2003_West Brom_Newcastle,2002-2003,38,West Brom,Newcastle,D,4,22.0,10.0,0.0,0.0,0.0,"Disciplined, ChaosInducer",0
2003-2004_Arsenal_Everton,2003-2004,1,Arsenal,Everton,H,3,24.0,15.0,4.0,2.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2003-2004_Birmingham_Tottenham,2003-2004,1,Birmingham,Tottenham,H,1,25.0,5.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Blackburn_Wolves,2003-2004,1,Blackburn,Wolves,H,6,33.0,8.0,2.0,0.0,2.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2003-2004_Fulham_Middlesbrough,2003-2004,1,Fulham,Middlesbrough,H,5,25.0,13.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2003-2004_Leicester_Southampton,2003-2004,1,Leicester,Southampton,D,4,25.0,9.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2003-2004_Man United_Bolton,2003-2004,1,Man United,Bolton,H,4,28.0,12.0,4.0,0.0,4.0,"RiskTaker, HighPressure, ChaosInducer",1
2003-2004_Portsmouth_Aston Villa,2003-2004,1,Portsmouth,Aston Villa,H,3,13.0,16.0,3.0,1.0,5.0,"ChaosInducer, LowTempoController",0
2003-2004_Charlton_Man City,2003-2004,1,Charlton,Man City,A,3,24.0,11.0,3.0,1.0,5.0,"ChaosInducer, Disciplined",0
2003-2004_Leeds_Newcastle,2003-2004,1,Leeds,Newcastle,D,4,27.0,12.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2003-2004_Liverpool_Chelsea,2003-2004,1,Liverpool,Chelsea,A,3,22.0,14.0,4.0,0.0,4.0,"LowTempoController, AggressiveTackler",0
2003-2004_Bolton_Blackburn,2003-2004,2,Bolton,Blackburn,D,4,26.0,11.0,6.0,1.0,8.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2003-2004_Chelsea_Leicester,2003-2004,2,Chelsea,Leicester,H,3,22.0,9.0,3.0,3.0,9.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Everton_Fulham,2003-2004,2,Everton,Fulham,H,4,33.0,14.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2003-2004_Man City_Portsmouth,2003-2004,2,Man City,Portsmouth,D,2,25.0,18.0,5.0,0.0,5.0,"HighPressure, LowTempoController",0
2003-2004_Newcastle_Man United,2003-2004,2,Newcastle,Man United,A,3,18.0,6.0,4.0,0.0,4.0,"Opportunistic, Disciplined",0
2003-2004_Southampton_Birmingham,2003-2004,2,Southampton,Birmingham,D,0,26.0,9.0,4.0,0.0,4.0,"ChaosInducer, ChaosInducer",0
2003-2004_Tottenham_Leeds,2003-2004,2,Tottenham,Leeds,H,3,25.0,6.0,3.0,0.0,3.0,"ChaosInducer, Disciplined",0
2003-2004_Wolves_Charlton,2003-2004,2,Wolves,Charlton,A,4,18.0,7.0,3.0,1.0,5.0,"ChaosInducer, DirectPlay",0
2003-2004_Aston Villa_Liverpool,2003-2004,2,Aston Villa,Liverpool,D,0,29.0,17.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController, Opportunistic",0
2003-2004_Middlesbrough_Arsenal,2003-2004,2,Middlesbrough,Arsenal,A,4,24.0,8.0,1.0,0.0,1.0,"RiskTaker, Disciplined",0
2003-2004_Blackburn_Man City,2003-2004,2,Blackburn,Man City,A,5,27.0,9.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2003-2004_Charlton_Everton,2003-2004,2,Charlton,Everton,D,4,23.0,14.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2003-2004_Leeds_Southampton,2003-2004,2,Leeds,Southampton,D,0,29.0,16.0,5.0,0.0,5.0,"HighPressure, LowTempoController, Opportunistic",0
2003-2004_Leicester_Middlesbrough,2003-2004,2,Leicester,Middlesbrough,D,0,25.0,10.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2003-2004_Portsmouth_Bolton,2003-2004,2,Portsmouth,Bolton,H,4,26.0,4.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2003-2004_Arsenal_Aston Villa,2003-2004,2,Arsenal,Aston Villa,H,2,20.0,8.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Liverpool_Tottenham,2003-2004,2,Liverpool,Tottenham,D,0,31.0,13.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure, Opportunistic",1
2003-2004_Man United_Wolves,2003-2004,2,Man United,Wolves,H,1,26.0,12.0,4.0,0.0,4.0,"HighPressure, Disciplined",0
2003-2004_Aston Villa_Leicester,2003-2004,3,Aston Villa,Leicester,H,4,15.0,12.0,3.0,1.0,5.0,"ChaosInducer, LowTempoController",0
2003-2004_Bolton_Charlton,2003-2004,3,Bolton,Charlton,D,0,20.0,15.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2003-2004_Chelsea_Blackburn,2003-2004,3,Chelsea,Blackburn,D,4,19.0,7.0,4.0,0.0,4.0,"ChaosInducer, Opportunistic",0
2003-2004_Everton_Liverpool,2003-2004,3,Everton,Liverpool,A,3,29.0,14.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2003-2004_Middlesbrough_Leeds,2003-2004,3,Middlesbrough,Leeds,A,5,35.0,9.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2003-2004_Newcastle_Birmingham,2003-2004,3,Newcastle,Birmingham,A,1,26.0,15.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2003-2004_Tottenham_Fulham,2003-2004,3,Tottenham,Fulham,A,3,27.0,13.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2003-2004_Wolves_Portsmouth,2003-2004,3,Wolves,Portsmouth,D,0,20.0,10.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Man City_Arsenal,2003-2004,3,Man City,Arsenal,A,3,21.0,10.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Southampton_Man United,2003-2004,3,Southampton,Man United,H,1,22.0,14.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2003-2004_Arsenal_Portsmouth,2003-2004,4,Arsenal,Portsmouth,D,2,20.0,8.0,5.0,0.0,5.0,"LowTempoController, DirectPlay",0
2003-2004_Blackburn_Liverpool,2003-2004,4,Blackburn,Liverpool,A,4,29.0,15.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2003-2004_Bolton_Middlesbrough,2003-2004,4,Bolton,Middlesbrough,H,2,20.0,11.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2003-2004_Charlton_Man United,2003-2004,4,Charlton,Man United,A,2,22.0,6.0,4.0,1.0,6.0,"AggressiveTackler, HighPressure",1
2003-2004_Chelsea_Tottenham,2003-2004,4,Chelsea,Tottenham,H,6,21.0,13.0,5.0,0.0,5.0,"RiskTaker, ChaosInducer, LowTempoController",1
2003-2004_Everton_Newcastle,2003-2004,4,Everton,Newcastle,D,4,13.0,9.0,10.0,2.0,14.0,"AggressiveTackler, ChaosInducer, LowTempoController",1
2003-2004_Southampton_Wolves,2003-2004,4,Southampton,Wolves,H,2,25.0,10.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Birmingham_Fulham,2003-2004,4,Birmingham,Fulham,D,4,23.0,9.0,5.0,2.0,9.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Man City_Aston Villa,2003-2004,4,Man City,Aston Villa,H,5,25.0,7.0,1.0,0.0,1.0,"RiskTaker, Disciplined",0
2003-2004_Leicester_Leeds,2003-2004,4,Leicester,Leeds,H,4,33.0,14.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2003-2004_Aston Villa_Charlton,2003-2004,5,Aston Villa,Charlton,H,3,23.0,12.0,5.0,0.0,5.0,"ChaosInducer, DirectPlay",1
2003-2004_Fulham_Man City,2003-2004,5,Fulham,Man City,D,4,20.0,6.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Leeds_Birmingham,2003-2004,5,Leeds,Birmingham,A,2,19.0,7.0,6.0,1.0,8.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Liverpool_Leicester,2003-2004,5,Liverpool,Leicester,H,3,28.0,8.0,0.0,0.0,0.0,"RiskTaker, Disciplined",0
2003-2004_Newcastle_Bolton,2003-2004,5,Newcastle,Bolton,D,0,22.0,12.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2003-2004_Portsmouth_Blackburn,2003-2004,5,Portsmouth,Blackburn,A,3,21.0,13.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2003-2004_Tottenham_Southampton,2003-2004,5,Tottenham,Southampton,A,4,25.0,11.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2003-2004_Wolves_Chelsea,2003-2004,5,Wolves,Chelsea,A,5,22.0,4.0,5.0,0.0,5.0,"RiskTaker, ChaosInducer",1
2003-2004_Man United_Arsenal,2003-2004,5,Man United,Arsenal,D,0,15.0,7.0,7.0,1.0,9.0,"AggressiveTackler, ChaosInducer",0
2003-2004_Middlesbrough_Everton,2003-2004,5,Middlesbrough,Everton,H,1,18.0,10.0,5.0,0.0,5.0,"LowTempoController, Opportunistic",0
2003-2004_Arsenal_Newcastle,2003-2004,6,Arsenal,Newcastle,H,5,16.0,7.0,1.0,0.0,1.0,"Disciplined, ChaosInducer",0
2003-2004_Birmingham_Portsmouth,2003-2004,6,Birmingham,Portsmouth,H,2,17.0,8.0,4.0,0.0,4.0,"Opportunistic, Disciplined",0
2003-2004_Bolton_Wolves,2003-2004,6,Bolton,Wolves,D,2,30.0,15.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2003-2004_Chelsea_Aston Villa,2003-2004,6,Chelsea,Aston Villa,H,1,17.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2003-2004_Leicester_Man United,2003-2004,6,Leicester,Man United,A,5,21.0,10.0,0.0,0.0,0.0,"RiskTaker, Disciplined",0
2003-2004_Southampton_Middlesbrough,2003-2004,6,Southampton,Middlesbrough,A,1,22.0,8.0,7.0,1.0,9.0,"AggressiveTackler, ChaosInducer",1
2003-2004_Blackburn_Fulham,2003-2004,6,Blackburn,Fulham,A,2,13.0,10.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2003-2004_Charlton_Liverpool,2003-2004,6,Charlton,Liverpool,H,5,31.0,12.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer",1
2003-2004_Everton_Leeds,2003-2004,6,Everton,Leeds,H,4,26.0,15.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2003-2004_Man City_Tottenham,2003-2004,6,Man City,Tottenham,D,0,25.0,12.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2003-2004_Fulham_Leicester,2003-2004,7,Fulham,Leicester,H,2,24.0,8.0,3.0,0.0,3.0,"RiskTaker, LowTempoController",0
2003-2004_Leeds_Blackburn,2003-2004,7,Leeds,Blackburn,H,3,32.0,7.0,4.0,0.0,4.0,"RiskTaker, HighPressure",1
2003-2004_Liverpool_Arsenal,2003-2004,7,Liverpool,Arsenal,A,3,25.0,14.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2003-2004_Man United_Birmingham,2003-2004,7,Man United,Birmingham,H,3,15.0,6.0,1.0,1.0,3.0,"AggressiveTackler, Opportunistic",0
2003-2004_Newcastle_Southampton,2003-2004,7,Newcastle,Southampton,H,1,21.0,12.0,5.0,0.0,5.0,"LowTempoController, DirectPlay",0
